# Forge target SRG mappings for Minecraft 1.20.1
# Generated by scripts/harvest-target-srg.py from MCPConfig and Mojang official mappings.
# KIND<TAB>MOJANG_OWNER<TAB>MOJANG_NAME<TAB>MOJANG_DESC<TAB>TARGET_SRG_NAME
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_NUMPADEQUALS	I	f_166328_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_O	I	f_166377_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_P	I	f_166378_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_PAGEDOWN	I	f_166338_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_PAGEUP	I	f_166339_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_PAUSE	I	f_166341_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_PERIOD	I	f_166290_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_PRINTSCREEN	I	f_166343_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_Q	I	f_166253_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_R	I	f_166254_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_RALT	I	f_166300_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_RBRACKET	I	f_166291_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_RCONTROL	I	f_166301_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_RETURN	I	f_166304_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_RIGHT	I	f_166331_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_RSHIFT	I	f_166302_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_RWIN	I	f_166303_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_S	I	f_166255_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_SCROLLLOCK	I	f_166342_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_SEMICOLON	I	f_166292_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_SLASH	I	f_166293_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_SPACE	I	f_166294_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_T	I	f_166256_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_TAB	I	f_166295_
FIELD	com/mojang/blaze3d/platform/InputConstants	KEY_U	I	f_166257_
